trap_id,code,line_id,trap_number,project_id,cat_trap,inactive,sponsor_id,trap_type_id,to_be_replaced,to_be_maintained,name,latitude,longitude
3678,SU09,190,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3679,SU10,190,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3680,SU11,190,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3681,SU12,190,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3682,SU13,190,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3683,SU14,190,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3684,SU15,190,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3685,SU16,190,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3686,SUKAT01,190,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3687,SUKAT02,190,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
191,SV01,15,267,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
192,SV02,15,268,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
193,SV03,15,269,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
194,SV04,15,270,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
195,SV05,15,271,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
3637,SW1,187,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3638,SW2,187,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3639,SW3,187,3,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3640,SW4,187,4,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3641,SW5,187,5,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3642,SW6,187,6,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3643,SW7,187,7,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3644,SW8,187,8,1,NULL,NULL,NULL,2,NULL,NULL,NULL,,
3645,SW9,187,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3782,T01,198,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3783,T02,198,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3784,T03,198,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3785,T04,198,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3786,T05,198,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3787,T06,198,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3788,T07,198,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
325,TM01,6,106,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.998289,177.033477
326,TM02,6,107,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.999273,177.031498
327,TM03,6,108,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.999713,177.030243
328,TM04,6,109,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.000599,177.028938
329,TM05,6,110,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.001369,177.02878
330,TM06,6,111,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.001988,177.027781
331,TM07,6,112,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.002499,177.027715
332,TM08,6,113,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.00344,177.026489
333,TM09,6,114,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.003571,177.025238
334,TM10,6,115,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.004551,177.02465
335,TM11,6,116,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.005232,177.023623
336,TM12,6,117,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.005481,177.022784
337,TM13,6,118,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.006239,177.02194
338,TM14,6,119,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.006908,177.020404
339,TM15,6,120,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.005951,177.020265
340,TM16,6,121,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.006774,177.019551
341,TM17,6,122,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.008164,177.018211
342,TM18,6,123,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.008236,177.016446
399,TN01,19,330,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.989948,177.030834
400,TN02,19,331,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.989362,177.029446
401,TN03,19,332,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.990116,177.028334
402,TN04,19,333,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.990894,177.027833
403,TN05,19,334,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.991526,177.02707
404,TN06,19,335,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.992083,177.026844
405,TN07,19,336,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.993328,177.025823
406,TN08,19,337,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.994038,177.025254
407,TN09,19,338,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.994809,177.024082
408,TN10,19,339,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.995768,177.023857
409,TN11,19,340,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.996126,177.022749
410,TN12,19,341,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.996324,177.021465
411,TN13,19,342,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.996512,177.019889
262,TS01,3,60,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.999738,177.034316
263,TS02,3,61,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.00086,177.033953
264,TS03,3,62,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.002175,177.032927
265,TS04,3,63,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.002925,177.031962
266,TS05,3,64,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.003799,177.031099
267,TS06,3,65,1,NULL,NULL,1053,2,NULL,NULL,NULL,-38.004422,177.030411
268,TS07,3,66,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.00536,177.030166
269,TS08,3,67,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.00636,177.029689
270,TS09,3,68,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.007161,177.029526
271,TS10,3,69,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.007947,177.02892
272,TS11,3,70,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.008712,177.029055
273,TS12,3,71,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.009743,177.028673
274,TS13,3,72,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.009801,177.027278
275,TS14,3,73,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.009979,177.026579
276,TS15,3,74,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.010015,177.021957
277,TS16,3,75,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.009948,177.021543
278,TS17,3,76,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.009159,177.02158
279,TS18,3,77,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.0084,177.021862
280,TS19,3,78,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.007825,177.021423
281,TS20,3,79,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-38.008441,177.020788
2256,TV1,132,823,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
3459,V1,184,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98394788,177.0332697
3460,V2,184,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98338974,177.0340471
3461,V3,184,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98239728,177.0343569
3462,V4,184,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98134385,177.0346063
3765,VC1,196,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3766,VC2,196,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3767,VC3,196,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3768,VC4,196,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3769,VC5,196,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3770,VC6,196,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
98,WA01,12,217,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02911311,177.054237
99,WA02,12,218,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.0295903,177.0530435
100,WA03,12,219,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02873157,177.0523352
139,WA04,12,220,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02760043,177.0517432
552,WA05,12,221,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
105,WB01,14,255,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02699702,177.0566259
106,WB02,14,256,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02848028,177.0553106
107,WB03,14,257,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02971284,177.0562907
108,WB04,14,258,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02943188,177.057371
109,WB05,14,259,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03027526,177.0601022
553,WB06,14,260,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
554,WB07,14,261,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
555,WB08,14,262,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
556,WB09,14,263,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
557,WB10,14,264,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
558,WB11,14,265,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
559,WB12,14,266,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
173,WE01,17,290,1,NULL,NULL,1052,1,NULL,NULL,NULL,-37.955189,177.023132
174,WE02,17,291,1,NULL,NULL,1052,1,NULL,NULL,NULL,-37.954684,177.023236
175,WE03,17,292,1,NULL,NULL,1052,1,NULL,NULL,NULL,-37.953708,177.024488
176,WE04,17,293,1,NULL,NULL,1052,1,NULL,NULL,NULL,-37.953423,177.023946
177,WE05,17,294,1,NULL,NULL,1052,1,NULL,NULL,NULL,-37.953054,177.022814
178,WE06,17,295,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.95115,177.01939
179,WE07,17,296,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.951637,177.01853
180,WE08,17,297,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.95266,177.01825
181,WE09,17,298,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.952853,177.017415
182,WE10,17,299,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.953386,177.017753
183,WE11,17,300,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.956815,177.020792
184,WE12,17,301,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.958302,177.021333
185,WE13,17,302,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.958756,177.022543
186,WE14,17,303,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.959701,177.023529
187,WE15,17,304,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.960686,177.024967
188,WE16,17,305,1,NULL,NULL,NULL,2,NULL,NULL,NULL,-37.961362,177.025549
189,WE17,17,306,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.962453,177.02735
190,WE18,17,307,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.963628,177.027933
1635,WHS01,111,10,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1636,WHS02,111,9,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1637,WHS03,111,8,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1638,WHS04,111,7,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1639,WHS05,111,6,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1640,WHS06,111,5,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1641,WHS07,111,4,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1642,WHS08,111,3,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1643,WHS09,111,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
1644,WHS10,111,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
502,WL01,24,399,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.988605,177.019267
503,WL02,24,400,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.987706,177.01893
504,WL03,24,401,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.986837,177.018774
505,WL04,24,402,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.985998,177.01827
506,WL05,24,403,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984868,177.018751
507,WL06,24,404,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984495,177.019235
508,WL07,24,405,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984015,177.020128
509,WL08,24,406,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984153,177.020672
510,WL09,24,407,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984097,177.021568
511,WL10,24,408,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.983577,177.023124
512,Wl11,24,409,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.983501,177.024011
513,WL12,24,410,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.98316,177.02502
514,WL13,24,411,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.983028,177.026136
515,WL14,24,412,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.982508,177.025474
516,WL15,24,413,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.982216,177.024336
517,WL16,24,414,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.981766,177.023414
518,WL17,24,415,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.981062,177.022676
519,WL18,24,416,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.980279,177.020954
520,WL19,24,417,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.979565,177.020553
521,WL20,24,418,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.978834,177.019841
522,WL21,24,419,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.978403,177.018943
767,WL22,24,420,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
101,WO01,13,222,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02564837,177.0558278
102,WO02,13,223,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02499148,177.0546966
103,WO03,13,224,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02490272,177.0536762
104,WO04,13,225,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02498922,177.0522023
110,WO05,13,226,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.0253032,177.0508627
111,WO06,13,227,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02654054,177.050223
112,WO07,13,228,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02750999,177.0490168
113,WO08,13,229,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02818532,177.0474246
114,WO09,13,230,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02857793,177.0459811
115,WO10,13,231,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.02943422,177.0444995
116,WO11,13,232,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03040334,177.0438682
117,WO12,13,233,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03161712,177.0426818
118,WO13,13,234,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03434979,177.0411712
119,WO14,13,235,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03569945,177.0410505
120,WO15,13,236,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03723828,177.0413893
121,WO16,13,237,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03727625,177.0428502
122,WO17,13,238,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03729896,177.0444089
123,WO18,13,239,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03634577,177.0443631
124,WO19,13,240,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.0361255,177.0451159
125,WO20,13,241,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03588393,177.0466979
126,WO21,13,242,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03529577,177.0476952
127,WO22,13,243,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03448734,177.0489477
128,WO23,13,244,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03433328,177.0495966
129,WO24,13,245,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03575066,177.0492695
130,WO25,13,246,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03623857,177.0497302
131,WO26,13,247,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03650268,177.0503268
132,WO27,13,248,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03548328,177.0516356
133,WO28,13,249,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03524867,177.0533122
134,WO29,13,250,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03441458,177.0545111
135,WO30,13,251,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03317834,177.0547695
136,WO31,13,252,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03208156,177.0555709
137,WO32,13,253,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03115218,177.0566323
138,WO33,13,254,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-38.03059294,177.0571378
442,WS01,21,393,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.98486,177.028795
441,WS02,21,392,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.984569,177.027955
440,WS03,21,391,1,NULL,NULL,1051,1,NULL,NULL,NULL,-37.984775,177.027003
439,WS04,21,390,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.985561,177.026416
438,WS05,21,389,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.985571,177.02557
437,WS06,21,388,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.985187,177.024494
436,WS07,21,387,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.985457,177.023486
435,WS08,21,386,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.986192,177.023097
434,WS09,21,385,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.987148,177.022781
433,WS10,21,384,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.987271,177.021781
432,WS11,21,383,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.987851,177.021562
431,WS12,21,382,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.98849,177.020939
430,WS13,21,381,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.989006,177.021611
429,WS14,21,380,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-37.989847,177.022813
428,WS15,21,394,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
427,WS16,21,395,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
425,WS18,21,396,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
424,WS19,21,397,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
423,WS20,21,398,1,NULL,NULL,NULL,1,NULL,NULL,NULL,,
3463,X1,185,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98261319,177.0375096
3464,X2,185,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.9820468,177.0377403
3465,X3,185,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98097774,177.0387058
3466,X4,185,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-37.98037848,177.0377967
3646,XM01,188,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3647,XM02,188,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3648,XM03,188,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3649,XM04,188,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3650,XM05,188,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3651,XM06,188,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3652,XM07,188,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3653,XM08,188,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3654,XM09,188,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3655,XM10,188,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3656,XM11,188,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3657,XM12,188,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
3658,XM13,188,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,
